row,col,mean_height,std_height,p90_height,foliage_height_diversity,canopy_cover
0,75,0.10339791,0.084221445,0.2626953,1.4224404052086193,0.0
0,76,0.12495931,0.08898718,0.27685547,1.5297053551668631,0.0
0,77,0.08640035,0.06964156,0.21796875,1.350421608309107,0.0
0,78,0.11689275,0.10453825,0.30603027,1.1744994823743946,0.0
0,79,0.16507496,0.089173324,0.2803955,1.5973612843006535,0.0
0,80,0.3395752,0.22419967,0.6243163,1.383491137031692,0.022222222222222223
0,81,0.22130476,0.18846466,0.36791986,1.1474003640327257,0.0
0,82,0.0714213,0.050750133,0.1350708,1.473464946728554,0.0
0,83,0.05904874,0.03631654,0.11102296,1.5084330290534274,0.0
0,84,0.2136355,0.12206567,0.38579097,1.5191733403745356,0.0
0,85,0.3633795,0.15298544,0.541626,1.5291008227946479,0.0
0,86,0.2833878,0.11034792,0.41416016,1.5171436509558671,0.0
0,87,0.24083117,0.11849276,0.4147339,1.3497279025032614,0.0
0,88,0.15137611,0.12221996,0.37231445,1.3272073044631851,0.0
0,89,0.17664826,0.14345272,0.33408207,1.1039579506954982,0.0
0,90,0.19237639,0.1470608,0.43052977,1.434630260767942,0.0
0,91,0.09741632,0.099784434,0.19238268,1.0849993285248976,0.0
0,92,0.07739746,0.059109993,0.13439934,1.1406921041373008,0.0
0,93,0.36310154,0.44426486,0.9743042,1.0121520999392872,0.1111111111111111
0,94,0.5742885,0.6361141,1.5261593,1.2277618213807835,0.17857142857142858
0,95,0.46697527,0.425043,1.0909424,1.2609583079560842,0.15384615384615385
0,96,0.13887532,0.14485887,0.20925292,0.8958269703895746,0.0
0,97,0.08822265,0.05829443,0.1645996,1.5866266226137435,0.0
0,98,0.20485522,0.13038969,0.3919677,1.4486049965532937,0.0
0,99,0.30339614,0.12673533,0.52556145,1.4897623640258746,0.0
1,21,0.47229004,0.0,0.47229004,-9.999994999180668e-07,0.0
1,22,0.22833574,0.14901495,0.43627927,1.4300980049791567,0.0
1,23,0.3218785,0.33556107,0.91227984,1.3030073873373238,0.11428571428571428
1,24,0.44714355,0.6032555,1.4159546,0.9945912604101033,0.16666666666666666
1,25,0.37492633,0.43572888,0.9828735,1.0380152747157232,0.10344827586206896
1,26,0.45257497,0.37949634,0.99404293,1.2575885596188587,0.08235294117647059
1,27,0.6896811,0.56288606,1.466748,1.3100592148745225,0.26506024096385544
1,28,0.6077127,0.4537623,1.205542,1.3166157409897248,0.20588235294117646
1,29,0.60331625,0.68549645,1.9189329,1.1426534491806912,0.2
1,30,0.9675423,0.47083166,1.5581295,1.4961632869149355,0.44680851063829785
1,31,0.44448656,0.3931594,1.0647949,1.4341225965703763,0.14285714285714285
1,32,0.09049727,0.10927501,0.25758058,0.8676911640490591,0.0
1,33,0.08172065,0.08321504,0.14538571,0.6648917667345096,0.0
1,34,0.26808205,0.33078325,0.7213379,0.9895149582911222,0.0641025641025641
1,35,0.41382998,0.23910409,0.7460449,1.3032364123752287,0.047619047619047616
1,36,0.30273187,0.22676052,0.55007315,1.1091215615566605,0.030612244897959183
1,37,0.3564667,0.25184396,0.73439944,1.4104356871953532,0.010309278350515464
1,38,0.67972237,0.4331658,1.3206909,1.522440790128561,0.23809523809523808
1,39,0.51145256,0.42804337,1.2521362,1.2826756116031113,0.1388888888888889
1,40,0.21646251,0.31189325,0.43072513,0.3737183268437763,0.03260869565217391
1,41,0.25660247,0.44037795,0.8264282,0.6546994650269253,0.0875
1,42,0.10429552,0.15856564,0.1603881,0.45615634129947114,0.011111111111111112
1,43,0.06793134,0.041578274,0.119628906,1.5195500204176735,0.0
1,44,0.078733765,0.059078217,0.16975099,1.4199157557781417,0.0
1,45,0.07929786,0.054152768,0.15336914,1.3762854243079068,0.0
1,46,0.078426406,0.102668084,0.11755371,0.3629882848944389,0.0
1,47,0.106614776,0.167508,0.19309077,0.4827585646732,0.0
1,48,0.049534388,0.037569147,0.11210938,1.4717459187916204,0.0
1,49,0.097483315,0.097047575,0.22215576,0.794848929207374,0.0
1,50,0.20429078,0.26509535,0.41597867,0.772390671577863,0.025
1,51,0.10986649,0.07974296,0.21002197,1.4133979950719802,0.0
1,52,0.10306803,0.13176467,0.20253909,0.5617406767658247,0.0
1,53,0.35380983,0.4371257,1.0617918,1.038376531056294,0.1282051282051282
1,54,0.70132154,0.6944852,1.7343501,1.2248280265677571,0.2619047619047619
1,55,0.6495523,0.7443112,1.9896972,1.1640982595143874,0.25
1,56,0.37901413,0.39428285,0.9491577,1.1855856068280821,0.09302325581395349
1,57,0.13385226,0.13383567,0.28264156,0.9585642481745539,0.0
1,58,0.5614336,0.46390074,1.2868042,1.3983693641019814,0.18867924528301888
1,59,1.3187803,0.5354336,1.9623535,1.55147948188668,0.7313432835820896
1,60,1.213246,0.5985599,1.9663086,1.5920189073570596,0.5892857142857143
1,61,0.68594295,0.38498944,1.1299804,1.4001120233459918,0.2111111111111111
1,62,0.3556345,0.41009977,1.0271728,0.9833345229893162,0.10526315789473684
1,63,0.52555496,0.577255,1.5467162,1.1446426017924367,0.21794871794871795
1,64,0.34379685,0.31031755,0.7620239,1.183461295198388,0.06976744186046512
1,65,0.1776149,0.10823866,0.3465576,1.502369259033646,0.0
1,66,0.2952312,0.28995386,0.6939696,1.0852960804080023,0.04854368932038835
1,67,0.8751268,0.65326685,1.8391967,1.4301651791195313,0.3974358974358974
1,68,0.88154393,0.64957255,1.9281735,1.453855420452746,0.33783783783783783
1,69,0.51019883,0.38976568,1.0259033,1.233733866999005,0.13414634146341464
1,70,0.6247016,0.4209737,1.2588744,1.386010430817757,0.23333333333333334
1,71,1.0943083,0.57370055,1.9005859,1.5773913276486229,0.5066666666666667
1,72,1.1979495,0.6076696,1.8733886,1.5417318316292388,0.6617647058823529
1,73,0.9627455,0.6269762,1.8536987,1.4587411777178965,0.43243243243243246
1,74,0.3663025,0.35744327,0.9175293,1.2451712091506608,0.08823529411764706
1,75,0.30485025,0.34042445,0.75866663,1.0220154738574834,0.06451612903225806
1,76,0.3776467,0.23995133,0.6981809,1.5343658972772938,0.0
1,77,0.2676747,0.19708623,0.5477295,1.2845779631626513,0.0
1,78,0.07665558,0.071184516,0.14432372,0.9557546128679063,0.0
1,79,0.4516614,0.40640625,1.0971923,1.3048378133788685,0.13402061855670103
1,80,0.4049801,0.35783008,0.7472167,0.8923783977902022,0.029850746268656716
1,81,0.32693684,0.26951602,0.6792236,0.9370252036549152,0.011111111111111112
1,82,0.081871204,0.046149123,0.14912109,1.4689476964932777,0.0
1,83,0.13724044,0.11089188,0.30734864,1.3820787067023868,0.0
1,84,0.093219176,0.0639156,0.18548584,1.3679534257483248,0.0
1,85,0.08226086,0.076113924,0.18789062,0.9901331135002408,0.0
1,86,0.15126121,0.15312347,0.36853027,0.9813401463068575,0.0
1,87,0.19055854,0.16934891,0.46821284,1.363673110138997,0.0
1,88,0.25494307,0.2702451,0.6029296,1.1280153721928188,0.0379746835443038
1,89,0.3176006,0.2948535,0.80600584,1.2649197124812244,0.022727272727272728
1,90,0.548953,0.35017928,1.0385499,1.4154336779058603,0.11494252873563218
1,91,0.8390158,0.59019977,1.6255369,1.5132559082175887,0.391304347826087
1,92,0.56645113,0.4239526,1.1394532,1.1062170822075594,0.12643678160919541
1,93,0.6686439,0.5360119,1.4851317,1.354323365273467,0.2653061224489796
1,94,0.96634555,0.82514435,2.0733032,1.3672157636046476,0.4473684210526316
1,95,1.1946806,0.85994494,2.3557372,1.4656159711637586,0.5588235294117647
1,96,0.6773538,0.5309836,1.3782959,1.4432263015626476,0.3058823529411765
1,97,0.4214222,0.43486753,1.0685425,1.176222519531304,0.1511627906976744
1,98,0.20293018,0.15707265,0.39099106,1.285463091329913,0.0
1,99,0.25780886,0.32250652,0.919995,0.8579684146857602,0.08955223880597014
2,17,0.060953777,0.025832433,0.08553467,1.4451808789660823,0.0
2,18,0.034585137,0.0145712895,0.051013183,1.5363210776158847,0.0
2,19,0.17066728,0.21191466,0.5184082,1.0540149249288966,0.0
2,20,0.7008282,0.7345505,1.8014157,1.143814867895764,0.3076923076923077
2,21,0.6230957,0.5871329,1.2313476,1.0835322396185787,0.15384615384615385
2,22,0.71583873,0.3027665,1.0948242,1.2015306434055177,0.16981132075471697
2,23,0.6981133,0.4219674,1.1152709,1.2814273070136821,0.1388888888888889
2,24,0.69456846,0.6204321,1.5520264,1.2942174731113185,0.30158730158730157
2,25,0.60992044,0.5294504,1.3164301,1.2055256953654991,0.189873417721519
2,26,0.7986708,0.588812,1.6727293,1.5308035792808523,0.40384615384615385
2,27,0.49195498,0.30347112,0.90463865,1.4011594939265275,0.07936507936507936
2,28,0.29836363,0.23986322,0.61604005,1.2779887067270705,0.012987012987012988
2,29,0.9890183,0.8453794,2.3303218,1.3805052354186182,0.379746835443038
2,30,0.5923297,0.6461485,1.7313712,1.0709979403549001,0.22972972972972974
2,31,0.41374272,0.4502331,1.114502,0.9696936375735304,0.1267605633802817
2,32,0.31237283,0.25956696,0.605957,1.002555358580535,0.027777777777777776
2,33,0.5612892,0.38591608,1.1139892,1.1773130023119036,0.17567567567567569
2,34,0.4691082,0.42012507,0.9795532,1.2167249681348316,0.09210526315789473
2,35,0.3411998,0.26032558,0.66828614,1.2286348118905457,0.021739130434782608
2,36,0.2607457,0.26110545,0.6017578,1.0634034084561461,0.019230769230769232
2,37,0.30826548,0.36557,0.6485718,1.0735416637492798,0.08108108108108109
2,38,0.23251954,0.21895975,0.4820312,1.167447997837793,0.016666666666666666
2,39,0.12935568,0.12622388,0.2939575,1.0269017869927846,0.0
2,40,0.055899482,0.031890735,0.10424805,1.4644900570988149,0.0
2,41,0.05007236,0.033879142,0.0953125,1.4426853373561226,0.0
2,42,0.14651392,0.2194233,0.33415526,0.5921816766893984,0.021052631578947368
2,43,0.10558675,0.17495205,0.18363032,0.4262193999177373,0.0
2,44,0.20034507,0.13680482,0.35910633,1.1348879765712843,0.0
2,45,0.1366472,0.11587277,0.31806645,1.3485676576422903,0.0
2,46,0.3761776,0.37757987,0.9733398,1.2148986182532928,0.09411764705882353
2,47,0.3250386,0.28426018,0.74265134,1.343928386450584,0.014925373134328358
2,48,0.11711398,0.118891,0.26312256,0.8701513425560727,0.0
2,49,0.34155,0.36105227,0.8474117,1.1085961529353558,0.0898876404494382
2,50,0.3665434,0.4641447,1.0871582,1.0062167881062398,0.11842105263157894
2,51,0.37575707,0.30287006,0.8266113,1.2597076249121548,0.050505050505050504
2,52,0.16936867,0.11151766,0.31362304,1.3129083036383105,0.0
2,53,0.31005105,0.3073442,0.77761227,1.0383055185100363,0.061855670103092786
2,54,0.58238554,0.47602406,1.2682984,1.3975279994992147,0.21951219512195122
2,55,0.6726129,0.45127517,1.3333251,1.445079896163798,0.208955223880597
2,56,0.6459621,0.39305502,1.138232,1.197512643472629,0.13924050632911392
2,57,0.48812726,0.42238954,0.9867431,1.0857994654351015,0.1076923076923077
2,58,0.54077333,0.7500272,1.8752189,0.9759230904731335,0.19402985074626866
2,59,0.45629695,0.5422732,1.0129148,0.9510042377072416,0.1076923076923077
2,60,0.41656965,0.38025895,0.9691162,1.194863592968216,0.0989010989010989
2,61,0.26921624,0.27904734,0.63850087,0.9360332401027536,0.043010752688172046
2,62,0.272883,0.23346591,0.5048218,0.8879181309464692,0.031914893617021274
2,63,0.1655532,0.20034653,0.40915525,0.8140687818727779,0.0
2,64,0.14037955,0.14196329,0.33823234,1.0639056109224994,0.0
2,65,0.18442966,0.12137308,0.30999756,1.1956532913285702,0.0
2,66,0.26208228,0.21132907,0.5924072,1.2938178893621561,0.0
2,67,0.31876883,0.2622485,0.7206421,1.0323618918929358,0.041666666666666664
2,68,0.39148223,0.39557555,1.0633056,1.2173465703050308,0.11235955056179775
2,69,0.36515018,0.3758383,0.99697274,1.171078733571776,0.10344827586206896
2,70,0.48945734,0.28277245,0.81916505,1.4511203968205115,0.043010752688172046
2,71,0.97304523,0.3932292,1.404541,1.162439745186428,0.36
2,72,0.82086766,0.5021586,1.4906977,1.325231136720344,0.2602739726027397
2,73,0.91913116,0.58578056,1.7247313,1.4398745935929582,0.3582089552238806
2,74,1.0404152,0.44401184,1.6102293,1.3214598699764488,0.47297297297297297
2,75,0.93566895,0.40513492,1.5920655,1.3648202537812386,0.3625
2,76,0.85600585,0.3637894,1.2772949,1.5212480965511448,0.3875
2,77,0.6418206,0.39664403,1.1696532,1.5356816056636111,0.2054794520547945
2,78,0.18154296,0.20723012,0.39471436,0.6977773134005144,0.0125
2,79,0.10627441,0.11408792,0.18198243,0.7418121668851418,0.0
2,80,0.42808494,0.54121053,1.4026365,1.110173120840774,0.1794871794871795
2,81,0.2678473,0.37287778,0.7870481,0.7853142789222647,0.07692307692307693
2,82,0.38867435,0.21649812,0.6766357,1.546759903417263,0.0
2,83,0.44902855,0.3375628,0.8925781,1.3596352859554544,0.06976744186046512
2,84,0.24983089,0.23296325,0.5800781,1.0767939931409902,0.010416666666666666
2,85,0.095721796,0.07239003,0.18454589,1.1592244275839978,0.0
2,86,0.06283668,0.04473167,0.11520996,1.2182357568715538,0.0
2,87,0.06777573,0.044736125,0.1297363,1.481002497437411,0.0
2,88,0.0547622,0.040990245,0.1059326,1.1274968921035158,0.0
2,89,0.0552552,0.038355716,0.10983884,1.4704112704661334,0.0
2,90,0.11715831,0.084397726,0.23050538,1.3047331259544241,0.0
2,91,0.11263997,0.0765397,0.2220703,1.406788859564644,0.0
2,92,0.14840975,0.13479117,0.3770629,1.2965315402972608,0.0
2,93,0.2857482,0.30194613,0.72543937,1.0437065321671772,0.043010752688172046
2,94,0.5257444,0.40712523,1.1340332,1.4297209062036136,0.14772727272727273
2,95,0.42150462,0.25222334,0.7717041,1.46768960851334,0.022727272727272728
2,96,0.36433047,0.3780013,0.92288816,1.1388150778942152,0.05952380952380952
2,97,0.328016,0.31404647,0.8363646,1.344084536971037,0.03571428571428571
2,98,0.19092736,0.19716822,0.5235596,1.1066323145595196,0.0
2,99,0.14824547,0.203103,0.48027357,0.7836240672706185,0.0
3,13,0.17138672,0.0,0.17138672,-9.999994999180668e-07,0.0
3,14,0.08269186,0.045450754,0.13662107,1.4161346803785861,0.0
3,15,0.046227656,0.043420933,0.10754393,1.0769263593708114,0.0
3,16,0.061930887,0.036777444,0.1087036,1.4302091359134834,0.0
3,17,0.05849046,0.04272899,0.12512207,1.4965999551997096,0.0
3,18,0.05371241,0.032546084,0.096093744,1.5465456073362005,0.0
3,19,0.065416835,0.08109169,0.09848633,0.2562022896515989,0.0
3,20,0.26131743,0.32294282,0.7596191,0.9292968244466346,0.0410958904109589
3,21,0.37132886,0.31920907,0.725891,1.3014479281964952,0.037037037037037035
3,22,0.26350775,0.23770668,0.57982177,1.2309941517075829,0.011111111111111112
3,23,0.11644992,0.115375236,0.2791748,1.0733062353223255,0.0
3,24,0.17130364,0.18588158,0.48728022,1.0991647481131126,0.0
3,25,0.06436708,0.051049974,0.11425781,0.9969437898073248,0.0
3,26,0.2630053,0.2030744,0.5282226,1.3646731822210862,0.0
3,27,0.1664117,0.1272376,0.32122797,1.2657655305652753,0.0
3,28,0.1073393,0.077854306,0.21447754,1.3095405271985427,0.0
3,29,0.19538273,0.18203236,0.5022212,1.1417814435554652,0.0
3,30,0.7278812,0.507278,1.4487305,1.3131081303091625,0.2676056338028169
3,31,0.7909691,0.5226004,1.4484863,1.4579215836925108,0.34210526315789475
3,32,0.38445237,0.37317646,0.89103997,1.0200549922079625,0.04819277108433735
3,33,0.30598116,0.27478987,0.7787842,1.3236961228965702,0.011494252873563218
3,34,0.12105103,0.09938137,0.21337889,0.7893908770133651,0.0
3,35,0.14466736,0.1452299,0.35419923,1.0338475671714713,0.0
3,36,0.16872363,0.20061414,0.39431155,0.6691240532907233,0.022988505747126436
3,37,0.09162532,0.07859171,0.19049065,1.1139330116829198,0.0
3,38,0.06127595,0.045484338,0.11464843,1.1742322194083759,0.0
3,39,0.096271716,0.11728039,0.2310791,0.7470093291381923,0.0
3,40,0.32421875,0.4360666,0.9581299,0.9726650083575079,0.0989010989010989
3,41,0.39411524,0.558392,1.4376221,0.8910240790433879,0.19736842105263158
3,42,0.41568533,0.47469068,0.8473143,0.6708363790099982,0.09411764705882353
3,43,0.2498792,0.36382958,0.805542,0.7536352439698771,0.041666666666666664
3,44,0.14145167,0.18080501,0.32402328,0.5771897887806936,0.012658227848101266
3,45,0.05881726,0.04269476,0.10595703,1.1327156958470748,0.0
3,46,0.057997484,0.03679521,0.10889891,1.4666194729271207,0.0
3,47,0.085634924,0.07171809,0.20916748,1.3613118396445116,0.0
3,48,0.120722964,0.106439784,0.23275143,1.1433753288429624,0.0
3,49,0.124750555,0.15264884,0.35061035,0.722392829966315,0.0
3,50,0.11086282,0.10489886,0.24160156,0.9448989900553407,0.0
3,51,0.398679,0.34894732,0.8857789,1.208519873006198,0.09782608695652174
3,52,0.5438487,0.57210857,1.5250608,1.179142627215897,0.18055555555555555
3,53,0.66499346,0.56451964,1.416162,1.2914683839232102,0.26506024096385544
3,54,0.52533114,0.29422468,0.9734985,1.551529023488441,0.07692307692307693
3,55,0.3734931,0.22844665,0.7008178,1.530715572053356,0.0
3,56,0.5514828,0.3272804,1.0348631,1.3053119733246479,0.10843373493975904
3,57,0.50977725,0.53073084,1.4383421,1.1078246372405904,0.15476190476190477
3,58,0.45391986,0.4469448,1.1135125,1.2188309966873974,0.14772727272727273
3,59,0.39479437,0.4052499,0.99190646,1.0980159394515288,0.1
3,60,0.16969663,0.18488018,0.30148923,0.5296810636747713,0.011904761904761904
3,61,0.106264524,0.062052555,0.18583985,1.4917621940029586,0.0
3,62,0.15300265,0.1289677,0.3383667,1.2955580814930934,0.0
3,63,0.5919216,0.38593513,1.153125,1.454736899765546,0.1956521739130435
3,64,0.84039474,0.3334212,1.3117797,1.5114415021966157,0.2777777777777778
3,65,0.60739034,0.40838245,1.2310791,1.4666468802061572,0.2247191011235955
3,66,0.48555452,0.5781327,1.390332,1.1589291522918077,0.225
3,67,0.57344365,0.5168774,1.3192139,1.3017033642852822,0.26506024096385544
3,68,0.4206196,0.38075113,1.0238158,1.2076681090195203,0.11363636363636363
3,69,0.25990966,0.21166629,0.5646118,1.270412037160283,0.0
3,70,0.69088095,0.50182927,1.3940917,1.4514694968997608,0.2808988764044944
3,71,1.2912403,0.7439096,2.3310301,1.5947388282391555,0.5942028985507246
3,72,1.1840767,0.6778151,2.2262206,1.5327327404286786,0.5147058823529411
3,73,0.9712194,0.5639522,1.8235961,1.5143535922047764,0.4594594594594595
3,74,1.2379551,0.6038908,1.9615479,1.5486089863987649,0.6065573770491803
3,75,0.6946268,0.44104958,1.3934326,1.5142087340078976,0.20987654320987653
3,76,0.5818118,0.4029599,1.1575683,1.508954301312921,0.20212765957446807
3,77,0.69529843,0.39122957,1.2464355,1.5851370671544425,0.2564102564102564
3,78,0.5854507,0.53951067,1.4499023,1.2804408306094333,0.21686746987951808
3,79,0.7968558,0.47253522,1.425586,1.499537898073565,0.3595505617977528
3,80,0.77338904,0.36412695,1.1748657,1.5082862740003808,0.3088235294117647
3,81,0.46745256,0.32663688,0.945581,1.3546986705468167,0.08571428571428572
3,82,0.27662694,0.3633138,0.67077637,0.6739625681445636,0.06976744186046512
3,83,0.15362956,0.17649522,0.41523436,0.954349680757432,0.0
3,84,0.20140278,0.30107003,0.62397414,0.7020059807243588,0.04819277108433735
3,85,0.23750727,0.28268692,0.61237776,0.7877260443838586,0.02127659574468085
3,86,0.42105713,0.3296973,0.9541015,1.486512051152594,0.07142857142857142
3,87,0.24766743,0.21218315,0.56921375,1.3309871753011273,0.0
3,88,0.060368717,0.045196287,0.13048095,1.4788991022834206,0.0
3,89,0.0547458,0.0427484,0.10983883,1.3199394955964234,0.0
3,90,0.080662414,0.08605068,0.19538572,0.9319994598722112,0.0
3,91,0.13408229,0.10145253,0.2993896,1.2733038774631946,0.0
3,92,0.15216634,0.12136472,0.30458984,1.127439224016673,0.0
3,93,0.1374526,0.120949574,0.29650873,1.1393370047232299,0.0
3,94,0.103469506,0.09666521,0.27259523,1.0244108751366698,0.0
3,95,0.13883422,0.17006575,0.39611793,0.8765829717821556,0.0
3,96,0.1394891,0.14936735,0.3966552,1.0332715224106481,0.0
3,97,0.08844688,0.07524508,0.16060789,0.884597608622856,0.0
3,98,0.06498959,0.04460806,0.12792969,1.5365048215135486,0.0
3,99,0.065617,0.03916321,0.12738037,1.4154029906702559,0.0
4,11,0.15104167,0.08899825,0.22034912,1.4451808789660823,0.0
4,12,0.16858155,0.09529397,0.2809326,1.4463307346337664,0.0
4,13,0.13411887,0.0946838,0.26123044,1.408163750541481,0.0
4,14,0.083329484,0.052902244,0.17042236,1.524568050195558,0.0
4,15,0.0735694,0.062456,0.16225581,1.2872425987967806,0.0
4,16,0.08442116,0.05884114,0.16666259,1.5302448323413722,0.0
4,17,0.071035154,0.060735397,0.16844481,1.404615660718115,0.0
4,18,0.06896384,0.04394543,0.1390625,1.5544776602664527,0.0
4,19,0.17831737,0.2764776,0.26000974,0.3846103874928572,0.05172413793103448
4,20,0.31763276,0.23024207,0.60780025,1.4017484519054617,0.0
4,21,0.30484864,0.23261732,0.5727294,1.397541088256153,0.0
4,22,0.24849899,0.24387315,0.5809326,1.0802277230591606,0.024691358024691357
4,23,0.069302425,0.041128345,0.10933837,0.97542888887841,0.0
4,24,0.08936446,0.054587275,0.16115722,1.3899986786827527,0.0
4,25,0.08241937,0.05220965,0.16085199,1.3826145117617783,0.0
4,26,0.04464877,0.028316919,0.084472656,1.460508062326541,0.0
4,27,0.11378946,0.11345969,0.25131825,0.9334367039866694,0.0
4,28,0.29462674,0.20461905,0.5506591,1.4738972460139137,0.0
4,29,0.28800902,0.20040114,0.5703613,1.380636480442741,0.0
4,30,0.41305068,0.4291081,0.98709714,1.0704769183977472,0.1
4,31,0.38363564,0.52185994,1.1264892,0.8833406791320007,0.13513513513513514
4,32,0.15632914,0.15847287,0.34106445,1.0041295252169973,0.0
4,33,0.065245725,0.04971136,0.111206055,1.2450590616151724,0.0
4,34,0.05796724,0.03466348,0.09696045,1.329286795440497,0.0
4,35,0.23537962,0.26380587,0.678125,1.0898643920530962,0.022988505747126436
4,36,0.35200295,0.348185,0.88459474,1.1836638080968287,0.06756756756756757
4,37,0.40878296,0.33687937,0.88275146,1.2590800019097175,0.05434782608695652
4,38,0.48162842,0.45297655,1.1251342,1.2672895600288598,0.1891891891891892
4,39,0.33419383,0.32547507,0.79206544,1.0712132125584053,0.06818181818181818
4,40,0.4031379,0.2934204,0.8093016,1.2113940434332902,0.056179775280898875
4,41,0.618095,0.32272932,1.0460815,1.3907411200829554,0.14473684210526316
4,42,0.30253905,0.20355342,0.5824463,1.5161269047619432,0.0
4,43,0.43604708,0.44156355,0.9931519,1.1900917319974926,0.0975609756097561
4,44,0.61382854,0.5657353,1.3223267,1.1844202294657917,0.23333333333333334
4,45,0.57871825,0.46941057,1.3622314,1.3938510197091796,0.18
4,46,0.3471489,0.35147104,0.8653686,1.1947601264623444,0.046875
4,47,0.3757019,0.34718242,0.8698974,0.9759192196793582,0.05
4,48,0.7337602,0.37939295,1.2519654,1.3891436583038044,0.18292682926829268
4,49,0.5525451,0.48650417,1.3277344,1.3453726552291305,0.1836734693877551
4,50,0.50570023,0.38305238,1.0028317,1.3373457004283753,0.10126582278481013
4,51,0.28747985,0.14569093,0.49243164,1.4033150383234636,0.0
4,52,0.10431618,0.06441361,0.18115234,1.3378523234814723,0.0
4,53,0.11053467,0.11955166,0.2876587,0.9289715386719191,0.0
4,54,0.10924263,0.1139688,0.16376951,0.7991939813749297,0.0
4,55,0.3211038,0.29273555,0.73618156,1.185335261792307,0.047058823529411764
4,56,0.75319356,0.4635222,1.4255248,1.522761511338214,0.29411764705882354
4,57,0.5878835,0.41958696,1.2110962,1.4345609214882926,0.23529411764705882
4,58,0.7073434,0.4787868,1.4059813,1.5271340738049581,0.3142857142857143
4,59,0.5325753,0.32139513,0.96567386,1.4361464276280196,0.09090909090909091
4,60,0.2390917,0.23552342,0.60434556,1.0981306261428663,0.010309278350515464
4,61,0.1291898,0.08089109,0.25842285,1.3739162124216078,0.0
4,62,0.33515546,0.19237393,0.598999,1.4089942450974717,0.0
